RowID,Letter,Level,Term,SeeAlso,NonEssModif,PoisoningAccidental,PoisoningIntentionalSelfHarm,PoisoningAssault,PoisoningUndetermined,AdverseEffect,Underdosing
3560,H,2,vapor,,,T59.891,T59.892,T59.893,T59.894,--,--
3561,H,1,phophorated,,,T60.0X1,T60.0X2,T60.0X3,T60.0X4,--,--
3562,H,1,sulfate,,,T57.8X1,T57.8X2,T57.8X3,T57.8X4,--,--
3563,H,1,sulfide,,(gas),T59.6X1,T59.6X2,T59.6X3,T59.6X4,--,--
3564,H,2,arseniurated,,,T57.0X1,T57.0X2,T57.0X3,T57.0X4,--,--
3565,H,1,sulfurated,,,T57.8X1,T57.8X2,T57.8X3,T57.8X4,--,--
3566,H,0,Hexahydrophenol,,,T51.8X1,T51.8X2,T51.8X3,T51.8X4,--,--
3567,H,0,Hexalen,,,T51.8X1,T51.8X2,T51.8X3,T51.8X4,--,--
3568,H,0,Hexamethonium bromide,,,T44.2X1,T44.2X2,T44.2X3,T44.2X4,T44.2X5,T44.2X6
3569,H,0,Hexamethylene,,,T52.8X1,T52.8X2,T52.8X3,T52.8X4,--,--
3570,H,0,Hexamethylmelamine,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
3571,H,0,Hexamidine,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
3572,H,0,Hexamine,,(mandelate),T37.8X1,T37.8X2,T37.8X3,T37.8X4,T37.8X5,T37.8X6
3573,H,0,"Hexanone, 2-hexanone",,,T52.4X1,T52.4X2,T52.4X3,T52.4X4,--,--
3574,H,0,Hexanuorenium,,,T48.1X1,T48.1X2,T48.1X3,T48.1X4,T48.1X5,T48.1X6
3575,H,0,Hexapropymate,,,T42.6X1,T42.6X2,T42.6X3,T42.6X4,T42.6X5,T42.6X6
3576,H,0,Hexasonium iodide,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
3577,H,0,Hexcarbacholine bromide,,,T48.1X1,T48.1X2,T48.1X3,T48.1X4,T48.1X5,T48.1X6
3578,H,0,Hexemal,,,T42.3X1,T42.3X2,T42.3X3,T42.3X4,T42.3X5,T42.3X6
3579,H,0,Hexestrol,,,T38.5X1,T38.5X2,T38.5X3,T38.5X4,T38.5X5,T38.5X6
3580,H,0,Hexethal,,(sodium),T42.3X1,T42.3X2,T42.3X3,T42.3X4,T42.3X5,T42.3X6
3581,H,0,Hexetidine,,,T37.8X1,T37.8X2,T37.8X3,T37.8X4,T37.8X5,T37.8X6
3582,H,0,Hexobarbital,,,T42.3X1,T42.3X2,T42.3X3,T42.3X4,T42.3X5,T42.3X6
3583,H,1,rectal,,,T41.291,T41.292,T41.293,T41.294,T41.295,T41.296
3584,H,1,sodium,,,T41.1X1,T41.1X2,T41.1X3,T41.1X4,T41.1X5,T41.1X6
3585,H,0,Hexobendine,,,T46.3X1,T46.3X2,T46.3X3,T46.3X4,T46.3X5,T46.3X6
3586,H,0,Hexocyclium,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
3587,H,1,metilsulfate,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
3588,H,0,Hexoestrol,,,T38.5X1,T38.5X2,T38.5X3,T38.5X4,T38.5X5,T38.5X6
3589,H,0,Hexone,,,T52.4X1,T52.4X2,T52.4X3,T52.4X4,--,--
3590,H,0,Hexoprenaline,,,T48.6X1,T48.6X2,T48.6X3,T48.6X4,T48.6X5,T48.6X6
3591,H,0,Hexylcaine,,,T41.3X1,T41.3X2,T41.3X3,T41.3X4,T41.3X5,T41.3X6
3592,H,0,Hexylresorcinol,,,T52.2X1,T52.2X2,T52.2X3,T52.2X4,--,--
3593,H,0,HGH,,(human growth hormone),T38.811,T38.812,T38.813,T38.814,T38.815,T38.816
3594,H,0,Hinkle's pills,,,T47.2X1,T47.2X2,T47.2X3,T47.2X4,T47.2X5,T47.2X6
3595,H,0,Histalog,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
3596,H,0,Histamine,,(phosphate),T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
3597,H,0,Histoplasmin,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
3598,H,0,Holly berries,,,T62.2X1,T62.2X2,T62.2X3,T62.2X4,--,--
3599,H,0,Homatropine,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
3600,H,1,methylbromide,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
3601,H,0,Homochlorcyclizine,,,T45.0X1,T45.0X2,T45.0X3,T45.0X4,T45.0X5,T45.0X6
3602,H,0,Homosalate,,,T49.3X1,T49.3X2,T49.3X3,T49.3X4,T49.3X5,T49.3X6
3603,H,0,Homo-tet,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
3604,H,0,Hormone,,,T38.801,T38.802,T38.803,T38.804,T38.805,T38.806
3605,H,1,adrenal cortical steroids,,,T38.0X1,T38.0X2,T38.0X3,T38.0X4,T38.0X5,T38.0X6
3606,H,1,androgenic,,,T38.7X1,T38.7X2,T38.7X3,T38.7X4,T38.7X5,T38.7X6
3607,H,1,anterior pituitary NEC,,,T38.811,T38.812,T38.813,T38.814,T38.815,T38.816
3608,H,1,antidiabetic agents,,,T38.3X1,T38.3X2,T38.3X3,T38.3X4,T38.3X5,T38.3X6
3609,H,1,antidiuretic,,,T38.891,T38.892,T38.893,T38.894,T38.895,T38.896
3610,H,1,cancer therapy,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
3611,H,1,follicle stimulating,,,T38.811,T38.812,T38.813,T38.814,T38.815,T38.816
3612,H,1,gonadotropic,,,T38.891,T38.892,T38.893,T38.894,T38.895,T38.896
3613,H,2,pituitary,,,T38.811,T38.812,T38.813,T38.814,T38.815,T38.816
3614,H,1,growth,,,T38.811,T38.812,T38.813,T38.814,T38.815,T38.816
3615,H,1,luteinizing,,,T38.811,T38.812,T38.813,T38.814,T38.815,T38.816
3616,H,1,ovarian,,,T38.5X1,T38.5X2,T38.5X3,T38.5X4,T38.5X5,T38.5X6
3617,H,1,oxytocic,,,T48.0X1,T48.0X2,T48.0X3,T48.0X4,T48.0X5,T48.0X6
3618,H,1,parathyroid,,(derivatives),T50.991,T50.992,T50.993,T50.994,T50.995,T50.996
3619,H,1,pituitary,,(posterior),T38.891,T38.892,T38.893,T38.894,T38.895,T38.896
3620,H,2,anterior,,,T38.811,T38.812,T38.813,T38.814,T38.815,T38.816
3621,H,1,"specified, NEC",,,T38.891,T38.892,T38.893,T38.894,T38.895,T38.896
3622,H,1,thyroid,,,T38.1X1,T38.1X2,T38.1X3,T38.1X4,T38.1X5,T38.1X6
3623,H,0,Hornet,,(sting),T63.451,T63.452,T63.453,T63.454,--,--
3624,H,0,Horse anti-human lymphocytic serum,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
3625,H,0,Horticulture agent NEC,,,T65.91,T65.92,T65.93,T65.94,--,--
3626,H,1,with pesticide,,,T60.91,T60.92,T60.93,T60.94,--,--
3627,H,0,Human,,,,,,,,
3628,H,1,albumin,,,T45.8X1,T45.8X2,T45.8X3,T45.8X4,T45.8X5,T45.8X6
3629,H,1,growth hormone,,(HGH),T38.811,T38.812,T38.813,T38.814,T38.815,T38.816
3630,H,1,immune serum,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
3631,H,0,Hyaluronidase,,,T45.3X1,T45.3X2,T45.3X3,T45.3X4,T45.3X5,T45.3X6
3632,H,0,Hyazyme,,,T45.3X1,T45.3X2,T45.3X3,T45.3X4,T45.3X5,T45.3X6
3633,H,0,Hycodan,,,T40.2X1,T40.2X2,T40.2X3,T40.2X4,T40.2X5,T40.2X6
3634,H,0,Hydantoin derivative NEC,,,T42.0X1,T42.0X2,T42.0X3,T42.0X4,T42.0X5,T42.0X6
3635,H,0,Hydeltra,,,T38.0X1,T38.0X2,T38.0X3,T38.0X4,T38.0X5,T38.0X6
3636,H,0,Hydergine,,,T44.6X1,T44.6X2,T44.6X3,T44.6X4,T44.6X5,T44.6X6
3637,H,0,Hydrabamine penicillin,,,T36.0X1,T36.0X2,T36.0X3,T36.0X4,T36.0X5,T36.0X6
3638,H,0,Hydralazine,,,T46.5X1,T46.5X2,T46.5X3,T46.5X4,T46.5X5,T46.5X6
3639,H,0,Hydrargaphen,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
3640,H,0,Hydrargyri amino-chloridum,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
3641,H,0,Hydrastine,,,T48.291,T48.292,T48.293,T48.294,T48.295,T48.296
3642,H,0,Hydrazine,,,T54.1X1,T54.1X2,T54.1X3,T54.1X4,--,--
3643,H,1,monoamine oxidase inhibitors,,,T43.1X1,T43.1X2,T43.1X3,T43.1X4,T43.1X5,T43.1X6
3644,H,0,"Hydrazoic acid, azides",,,T54.2X1,T54.2X2,T54.2X3,T54.2X4,--,--
3645,H,0,Hydriodic acid,,,T48.4X1,T48.4X2,T48.4X3,T48.4X4,T48.4X5,T48.4X6
3646,H,0,Hydrocarbon gas,,,T59.891,T59.892,T59.893,T59.894,--,--
3647,H,1,incomplete combustion of,"Carbon, monoxide, fuel, utility",,,,,,,
3648,H,1,liquefied,,(mobile container),T59.891,T59.892,T59.893,T59.894,--,--
3649,H,2,piped,,(natural),T59.891,T59.892,T59.893,T59.894,--,--
3650,H,0,Hydrochloric acid,,(liquid),T54.2X1,T54.2X2,T54.2X3,T54.2X4,--,--
3651,H,1,medicinal,,(digestant),T47.5X1,T47.5X2,T47.5X3,T47.5X4,T47.5X5,T47.5X6
3652,H,1,vapor,,,T59.891,T59.892,T59.893,T59.894,--,--
3653,H,0,Hydrochlorothiazide,,,T50.2X1,T50.2X2,T50.2X3,T50.2X4,T50.2X5,T50.2X6
3654,H,0,Hydrocodone,,,T40.2X1,T40.2X2,T40.2X3,T40.2X4,T40.2X5,T40.2X6
3655,H,0,Hydrocortisone,,(derivatives),T38.0X1,T38.0X2,T38.0X3,T38.0X4,T38.0X5,T38.0X6
3656,H,1,aceponate,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
3657,H,1,ENT agent,,,T49.6X1,T49.6X2,T49.6X3,T49.6X4,T49.6X5,T49.6X6
3658,H,1,ophthalmic preparation,,,T49.5X1,T49.5X2,T49.5X3,T49.5X4,T49.5X5,T49.5X6
3659,H,1,topical NEC,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
3660,H,0,Hydrocortone,,,T38.0X1,T38.0X2,T38.0X3,T38.0X4,T38.0X5,T38.0X6
3661,H,1,ENT agent,,,T49.6X1,T49.6X2,T49.6X3,T49.6X4,T49.6X5,T49.6X6
3662,H,1,ophthalmic preparation,,,T49.5X1,T49.5X2,T49.5X3,T49.5X4,T49.5X5,T49.5X6
3663,H,1,topical NEC,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
3664,H,0,Hydrocyanic acid,,(liquid),T57.3X1,T57.3X2,T57.3X3,T57.3X4,--,--
3665,H,1,gas,,,T65.0X1,T65.0X2,T65.0X3,T65.0X4,--,--
3666,H,0,Hydroflumethiazide,,,T50.2X1,T50.2X2,T50.2X3,T50.2X4,T50.2X5,T50.2X6
3667,H,0,Hydrofluoric acid,,(liquid),T54.2X1,T54.2X2,T54.2X3,T54.2X4,--,--
3668,H,1,vapor,,,T59.891,T59.892,T59.893,T59.894,--,--
3669,H,0,Hydrogen,,,T59.891,T59.892,T59.893,T59.894,--,--
3670,H,1,arsenide,,,T57.0X1,T57.0X2,T57.0X3,T57.0X4,--,--
3671,H,1,arseniureted,,,T57.0X1,T57.0X2,T57.0X3,T57.0X4,--,--
3672,H,1,chloride,,,T57.8X1,T57.8X2,T57.8X3,T57.8X4,--,--
3673,H,1,cyanide,,(salts),T57.3X1,T57.3X2,T57.3X3,T57.3X4,--,--
3674,H,2,gas,,,T57.3X1,T57.3X2,T57.3X3,T57.3X4,--,--
3675,H,1,Fluoride,,,T59.5X1,T59.5X2,T59.5X3,T59.5X4,--,--
3676,H,2,vapor,,,T59.5X1,T59.5X2,T59.5X3,T59.5X4,--,--
3677,H,1,peroxide,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
3678,H,1,phosphureted,,,T57.1X1,T57.1X2,T57.1X3,T57.1X4,--,--
3679,H,1,sulfide,,,T59.6X1,T59.6X2,T59.6X3,T59.6X4,--,--
3680,H,2,arseniureted,,,T57.0X1,T57.0X2,T57.0X3,T57.0X4,--,--
3681,H,1,sulfureted,,,T59.6X1,T59.6X2,T59.6X3,T59.6X4,--,--
3682,H,0,Hydromethylpyridine,,,T46.7X1,T46.7X2,T46.7X3,T46.7X4,T46.7X5,T46.7X6
3683,H,0,Hydromorphinol,,,T40.2X1,T40.2X2,T40.2X3,T40.2X4,--,--
3684,H,0,Hydromorphinone,,,T40.2X1,T40.2X2,T40.2X3,T40.2X4,T40.2X5,T40.2X6
3685,H,0,Hydromorphone,,,T40.2X1,T40.2X2,T40.2X3,T40.2X4,T40.2X5,T40.2X6
3686,H,0,Hydromox,,,T50.2X1,T50.2X2,T50.2X3,T50.2X4,T50.2X5,T50.2X6
3687,H,0,Hydrophilic lotion,,,T49.3X1,T49.3X2,T49.3X3,T49.3X4,T49.3X5,T49.3X6
3688,H,0,Hydroquinidine,,,T46.2X1,T46.2X2,T46.2X3,T46.2X4,T46.2X5,T46.2X6
3689,H,0,Hydroquinone,,,T52.2X1,T52.2X2,T52.2X3,T52.2X4,--,--
3690,H,1,vapor,,,T59.891,T59.892,T59.893,T59.894,--,--
3691,H,0,Hydrosulfuric acid,,(gas),T59.6X1,T59.6X2,T59.6X3,T59.6X4,--,--
3692,H,0,Hydrotalcite,,,T47.1X1,T47.1X2,T47.1X3,T47.1X4,T47.1X5,T47.1X6
3693,H,0,Hydrous wool fat,,,T49.3X1,T49.3X2,T49.3X3,T49.3X4,T49.3X5,T49.3X6
3694,H,0,"Hydroxide, caustic",,,T54.3X1,T54.3X2,T54.3X3,T54.3X4,--,--
3695,H,0,Hydroxocobalamin,,,T45.8X1,T45.8X2,T45.8X3,T45.8X4,T45.8X5,T45.8X6
3696,H,0,Hydroxyamphetamine,,,T49.5X1,T49.5X2,T49.5X3,T49.5X4,T49.5X5,T49.5X6
3697,H,0,Hydroxycarbamide,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
3698,H,0,Hydroxychloroquine,,,T37.8X1,T37.8X2,T37.8X3,T37.8X4,T37.8X5,T37.8X6
3699,H,0,Hydroxydihydrocodeinone,,,T40.2X1,T40.2X2,T40.2X3,T40.2X4,T40.2X5,T40.2X6
3700,H,0,Hydroxyestrone,,,T38.5X1,T38.5X2,T38.5X3,T38.5X4,T38.5X5,T38.5X6
3701,H,0,Hydroxyethyl starch,,,T45.8X1,T45.8X2,T45.8X3,T45.8X4,T45.8X5,T45.8X6
3702,H,0,Hydroxymethylpenta-none,,,T52.4X1,T52.4X2,T52.4X3,T52.4X4,--,--
3703,H,0,Hydroxyphenamate,,,T43.591,T43.592,T43.593,T43.594,T43.595,T43.596
3704,H,0,Hydroxyphenylbutazone,,,T39.2X1,T39.2X2,T39.2X3,T39.2X4,T39.2X5,T39.2X6
3705,H,0,Hydroxyprogesterone,,,T38.5X1,T38.5X2,T38.5X3,T38.5X4,T38.5X5,T38.5X6
3706,H,1,caproate,,,T38.5X1,T38.5X2,T38.5X3,T38.5X4,T38.5X5,T38.5X6
3707,H,0,Hydroxyquinoline,,(derivatives),T37.8X1,T37.8X2,T37.8X3,T37.8X4,T37.8X5,T37.8X6
3708,H,0,Hydroxystilbamidine,,,T37.3X1,T37.3X2,T37.3X3,T37.3X4,T37.3X5,T37.3X6
3709,H,0,Hydroxytoluene,,(nonmedicinal),T54.0X1,T54.0X2,T54.0X3,T54.0X4,--,--
3710,H,1,medicinal,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
3711,H,0,Hydroxyurea,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
3712,H,0,Hydroxyzine,,,T43.591,T43.592,T43.593,T43.594,T43.595,T43.596
3713,H,1,antiallergic,,,T45.0X1,T45.0X2,T45.0X3,T45.0X4,T45.0X5,T45.0X6
3714,H,0,Hyoscine,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
3715,H,0,Hyoscyamine,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
3716,H,0,Hyoscyamus,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
3717,H,1,dry extract,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
3718,H,0,Hypaque,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
3719,H,0,Hypertussis,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
3720,H,0,Hypnotic,,,T42.71,T42.72,T42.73,T42.74,T42.75,T42.76
3721,H,1,anticonvulsant,,,T42.71,T42.72,T42.73,T42.74,T42.75,T42.76
3722,H,1,specified NEC,,,T42.6X1,T42.6X2,T42.6X3,T42.6X4,T42.6X5,T42.6X6
3723,H,0,Hypochlorite,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
3724,H,0,"Hypophysis, posterior",,,T38.891,T38.892,T38.893,T38.894,T38.895,T38.896
3725,H,0,Hypotensive NEC,,,T46.5X1,T46.5X2,T46.5X3,T46.5X4,T46.5X5,T46.5X6
3726,H,0,Hypromellose,,,T49.5X1,T49.5X2,T49.5X3,T49.5X4,T49.5X5,T49.5X6
3727,I,0,Ibacitabine,,,T37.5X1,T37.5X2,T37.5X3,T37.5X4,T37.5X5,T37.5X6
3728,I,0,Ibopamine,,,T44.991,T44.992,T44.993,T44.994,T44.995,T44.996
3729,I,0,Ibufenac,,,T39.311,T39.312,T39.313,T39.314,T39.315,T39.316
3730,I,0,Ibuprofen,,,T39.311,T39.312,T39.313,T39.314,T39.315,T39.316
3731,I,0,Ibuproxam,,,T39.311,T39.312,T39.313,T39.314,T39.315,T39.316
3732,I,0,Ibuterol,,,T48.6X1,T48.6X2,T48.6X3,T48.6X4,T48.6X5,T48.6X6
3733,I,0,Ichthammol,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
3734,I,0,Ichthyol,,,T49.4X1,T49.4X2,T49.4X3,T49.4X4,T49.4X5,T49.4X6
3735,I,0,Idarubicin,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
3736,I,0,Idrocilamide,,,T42.8X1,T42.8X2,T42.8X3,T42.8X4,T42.8X5,T42.8X6
3737,I,0,Ifenprodil,,,T46.7X1,T46.7X2,T46.7X3,T46.7X4,T46.7X5,T46.7X6
3738,I,0,Ifosfamide,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
3739,I,0,Iletin,,,T38.3X1,T38.3X2,T38.3X3,T38.3X4,T38.3X5,T38.3X6
3740,I,0,Ilex,,,T62.2X1,T62.2X2,T62.2X3,T62.2X4,--,--
3741,I,0,Illuminating gas,,(after combustion),T58.11,T58.12,T58.13,T58.14,--,--
3742,I,1,prior to combustion,,,T59.891,T59.892,T59.893,T59.894,--,--
3743,I,0,Ilopan,,,T45.2X1,T45.2X2,T45.2X3,T45.2X4,T45.2X5,T45.2X6
3744,I,0,Iloprost,,,T46.7X1,T46.7X2,T46.7X3,T46.7X4,T46.7X5,T46.7X6
3745,I,0,Ilotycin,,,T36.3X1,T36.3X2,T36.3X3,T36.3X4,T36.3X5,T36.3X6
3746,I,1,ophthalmic preparation,,,T49.5X1,T49.5X2,T49.5X3,T49.5X4,T49.5X5,T49.5X6
3747,I,1,topical NEC,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
3748,I,0,Imidazole-4-carboxamide,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
3749,I,0,Imipenem,,,T36.0X1,T36.0X2,T36.0X3,T36.0X4,T36.0X5,T36.0X6
3750,I,0,Imipramine,,,T43.011,T43.012,T43.013,T43.014,T43.015,T43.016
3751,I,0,Iminostilbene,,,T42.1X1,T42.1X2,T42.1X3,T42.1X4,T42.1X5,T42.1X6
3752,I,0,lmmu-G,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
3753,I,0,Immuglobin,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
3754,I,0,Immune,,,,,,,,
3755,I,1,checkpoint inhibitors,,,T45.AX1,T45.AX2,T45.AX3,T45.AX4,T45.AX5,T45.AX6
3756,I,1,globulin,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
3757,I,1,serum globulin,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
3758,I,0,Immunoglobin human,,(intravenous) (normal),T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
3759,I,1,unmodified,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
3760,I,0,Immunostimulant drug,,,T45.AX1,T45.AX2,T45.AX3,T45.AX4,T45.AX5,T45.AX6
3761,I,0,Immunosuppressive drug,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
3762,I,0,Immu-tetanus,,,T50.Z11,T50.Z12,T50.Z13,T50.Z14,T50.Z15,T50.Z16
3763,I,0,Indalpine,,,T43.221,T43.222,T43.223,T43.224,T43.225,T43.226
3764,I,0,Indanazoline,,,T48.5X1,T48.5X2,T48.5X3,T48.5X4,T48.5X5,T48.5X6
3765,I,0,Indandione,,(derivatives),T45.511,T45.512,T45.513,T45.514,T45.515,T45.516
3766,I,0,Indapamide,,,T46.5X1,T46.5X2,T46.5X3,T46.5X4,T46.5X5,T46.5X6
3767,I,0,Indendione,,(derivatives),T45.511,T45.512,T45.513,T45.514,T45.515,T45.516
3768,I,0,Indenolol,,,T44.7X1,T44.7X2,T44.7X3,T44.7X4,T44.7X5,T44.7X6
3769,I,0,Inderal,,,T44.7X1,T44.7X2,T44.7X3,T44.7X4,T44.7X5,T44.7X6
3770,I,0,Indian,,,,,,,,
3771,I,1,hemp,,,T40.711,T40.712,T40.713,T40.714,T40.715,T40.716
3772,I,1,tobacco,,,T62.2X1,T62.2X2,T62.2X3,T62.2X4,--,--
3773,I,0,Indigo carmine,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
3774,I,0,Indobufen,,,T45.521,T45.522,T45.523,T45.524,T45.525,T45.526
3775,I,0,Indocin,,,T39.2X1,T39.2X2,T39.2X3,T39.2X4,T39.2X5,T39.2X6
3776,I,0,Indocyanine green,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
3777,I,0,Indometacin,,,T39.391,T39.392,T39.393,T39.394,T39.395,T39.396
3778,I,0,Indomethacin,,,T39.391,T39.392,T39.393,T39.394,T39.395,T39.396
3779,I,1,farnesil,,,T39.4X1,T39.4X2,T39.4X3,T39.4X4,T39.4X5,T39.4X6
3780,I,0,Indoramin,,,T44.6X1,T44.6X2,T44.6X3,T44.6X4,T44.6X5,T44.6X6
3781,I,0,Industrial,,,,,,,,
3782,I,1,alcohol,,,T51.0X1,T51.0X2,T51.0X3,T51.0X4,--,--
3783,I,1,fumes,,,T59.891,T59.892,T59.893,T59.894,--,--
3784,I,1,solvents,,(fumes) (vapors),T52.91,T52.92,T52.93,T52.94,--,--
3785,I,0,Influenza vaccine,,,T50.B91,T50.B92,T50.B93,T50.B94,T50.B95,T50.B96
3786,I,0,Ingested substance NEC,,,T65.91,T65.92,T65.93,T65.94,--,--
3787,I,0,INH,,,T37.1X1,T37.1X2,T37.1X3,T37.1X4,T37.1X5,T37.1X6
3788,I,0,"Inhalation, gas",,(noxious),,,,,,
3789,I,0,Inhibitor,,,,,,,,
3790,I,1,angiotensin-converting enzyme,,,T46.4X1,T46.4X2,T46.4X3,T46.4X4,T46.4X5,T46.4X6
3791,I,1,carbonic anhydrase,,,T50.2X1,T50.2X2,T50.2X3,T50.2X4,T50.2X5,T50.2X6
3792,I,1,fibrinolysis,,,T45.621,T45.622,T45.623,T45.624,T45.625,T45.626
3793,I,1,monoamine oxidase NEC,,,T43.1X1,T43.1X2,T43.1X3,T43.1X4,T43.1X5,T43.1X6
3794,I,2,hydrazine,,,T43.1X1,T43.1X2,T43.1X3,T43.1X4,T43.1X5,T43.1X6
3795,I,1,postsynaptic,,,T43.8X1,T43.8X2,T43.8X3,T43.8X4,T43.8X5,T43.8X6
3796,I,1,prothrombin synthesis,,,T45.511,T45.512,T45.513,T45.514,T45.515,T45.516
3797,I,0,Ink,,,T65.891,T65.892,T65.893,T65.894,--,--
3798,I,0,Inorganic substance NEC,,,T57.91,T57.92,T57.93,T57.94,--,--
3799,I,0,Inosine pranobex,,,T37.5X1,T37.5X2,T37.5X3,T37.5X4,T37.5X5,T37.5X6
3800,I,0,Inositol,,,T50.991,T50.992,T50.993,T50.994,T50.995,T50.996
3801,I,1,nicotinate,,,T46.7X1,T46.7X2,T46.7X3,T46.7X4,T46.7X5,T46.7X6
3802,I,0,Inproquone,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
3803,I,0,Insect,,(sting),T63.481,T63.482,T63.483,T63.484,--,--
3804,I,1,ant,,,T63.421,T63.422,T63.423,T63.424,--,--
3805,I,1,bee,,,T63.441,T63.442,T63.443,T63.444,--,--
3806,I,1,caterpillar,,,T63.431,T63.432,T63.433,T63.434,--,--
3807,I,1,hornet,,,T63.451,T63.452,T63.453,T63.454,--,--
3808,I,1,wasp,,,T63.461,T63.462,T63.463,T63.464,--,--
3809,I,0,Insecticide NEC,,,T60.91,T60.92,T60.93,T60.94,--,--
3810,I,1,carbamate,,,T60.0X1,T60.0X2,T60.0X3,T60.0X4,--,--
3811,I,1,chlorinated,,,T60.1X1,T60.1X2,T60.1X3,T60.1X4,--,--
3812,I,1,mixed,,,T60.91,T60.92,T60.93,T60.94,--,--
3813,I,1,organochlorine,,,T60.1X1,T60.1X2,T60.1X3,T60.1X4,--,--
3814,I,1,organophosphorus,,,T60.0X1,T60.0X2,T60.0X3,T60.0X4,--,--
3815,I,0,Insular tissue extract,,,T38.3X1,T38.3X2,T38.3X3,T38.3X4,T38.3X5,T38.3X6
3816,I,0,Insulin,,(amorphous) (globin) (isophane) (Lente) (NPH) (Semilente) (Ultralente),T38.3X1,T38.3X2,T38.3X3,T38.3X4,T38.3X5,T38.3X6
3817,I,1,defalan,,,T38.3X1,T38.3X2,T38.3X3,T38.3X4,T38.3X5,T38.3X6
3818,I,1,human,,,T38.3X1,T38.3X2,T38.3X3,T38.3X4,T38.3X5,T38.3X6
3819,I,1,"injection, soluble",,,T38.3X1,T38.3X2,T38.3X3,T38.3X4,T38.3X5,T38.3X6
3820,I,2,biphasic,,,T38.3X1,T38.3X2,T38.3X3,T38.3X4,T38.3X5,T38.3X6
3821,I,1,intermediate acting,,,T38.3X1,T38.3X2,T38.3X3,T38.3X4,T38.3X5,T38.3X6
